event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location,timestamp_clean,user_id_clean,username_clean,department_clean,event_type_clean,event_category,is_failed_login,is_mfa_failed,auth_method_clean,source_ip_clean,is_source_ip_valid,is_source_ip_tampered,hostname_clean,device_id_clean,session_id_clean,mfa_passed_clean,failure_reason_clean,risk_score_clean,geo_location_clean
IAM00000582,01-Aug-2026 09:18:26,EMP12546,reva.nayak73,,AUTH_FAILED,PASSWORD,26-100.209.109,WS-12546,DEV38336,SID617454,False,WRONG PASSWORD,243,remote,2026-08-01 09:18:26,EMP12546,reva.nayak73,Unknown,LOGIN_FAILED,login_failed,True,False,PASSWORD,26.100.209.109,True,False,WS-12546,DEV-38336,SID617454,False,WRONG PASSWORD,100.0,remote
IAM00019344,09-Sep-2026 06:57:22,EMP11846,  chakrika.mohanty20  ,IT,Successful Login,password,172.16.175.219,VDR-11846,DEV25429,SID584977,yes,,81,UNKNOWN,2026-09-09 06:57:22,EMP11846,chakrika.mohanty20,Engineering,SUCCESSFUL_LOGIN,other,False,False,PASSWORD,172.16.175.219,True,False,VDR-11846,DEV-25429,SID584977,True,,81.0,UNKNOWN
IAM00015925,,EMP12111,chatresh.krish60,Sales,LOGON_FAILURE,BIOMETRIC,172.16.212.,LPT-12111,DEV47712,,False,expired password,90,remote,,EMP12111,chatresh.krish60,Sales,LOGIN_FAILED,login_failed,True,False,BIOMETRIC,172.16.212.,False,True,LPT-12111,DEV-47712,UNKNOWN_SESSION,False,expired password,90.0,remote
IAM00006142,2026-09-05 04:05:23,EMP10251,aarini.memon10,Information Technology,LOGIN_SUCCESS,PASSWORD,192.168.90.247,VDR-10251,DEV18357,SID259499,Y,,40,ind,2026-09-05 04:05:23,EMP10251,aarini.memon10,Engineering,LOGIN_SUCCESS,login_success,False,False,PASSWORD,192.168.90.247,True,False,VDR-10251,DEV-18357,SID259499,True,,40.0,ind
IAM00009370,1786077220,EMP12604,aachal.balan76,Mktg,Successful Login,certificate,192.168.192.83,VDR-12604,NA,SID342883,True,,Low,,2026-08-07 04:33:40,EMP12604,aachal.balan76,Marketing,SUCCESSFUL_LOGIN,other,False,False,CERTIFICATE,192.168.192.83,True,False,VDR-12604,,SID342883,True,,25.0,
IAM00000213,2026-08-31 20:37:04,EMP10741,LIBNI.BHATNAGAR11,information tech,Successful Login,SSO,10.87.93,LPT-10741,DEV95426,SID124331,yes,NA,38,,2026-08-31 20:37:04,EMP10741,libni.bhatnagar11,Engineering,SUCCESSFUL_LOGIN,other,False,False,SSO,10.87.93,False,True,LPT-10741,DEV-95426,SID124331,True,NA,38.0,Unknown
IAM00008999,2026-08-07 01:51:54,emp10957,gautami.chaudhry72,,LOGON_SUCCESS,SSO,172.16.197.158,LPT-10957,DEV95078,,True,,,ind,2026-08-07 01:51:54,EMP10957,gautami.chaudhry72,Unknown,LOGIN_SUCCESS,login_success,False,False,SSO,172.16.197.158,True,False,LPT-10957,DEV-95078,UNKNOWN_SESSION,True,,0.0,ind
IAM00016908,09-03-2026 03:04:32 PM,emp10139,isaac.dugar28,Legal,SESSION_TERMINATED,Certificate,186-73.230.110,WS-10139.corp.local,NA,,False,NA,10,UNKNOWN,2026-03-09 15:04:32,EMP10139,isaac.dugar28,Legal,SESSION_TERMINATED,other,False,False,CERTIFICATE,186.73.230.110,True,False,WS-10139,,UNKNOWN_SESSION,False,NA,10.0,UNKNOWN
IAM00003394,,emp10332,ijaya.palla17,Supply Chain,success_login,BIOMETRIC,,WS-10332,DEV99463,SID380484,Y,,98,,,EMP10332,ijaya.palla17,Supply Chain,SUCCESS_LOGIN,other,False,False,BIOMETRIC,0.0.0.0,False,True,WS-10332,DEV-99463,SID380484,True,,98.0,
IAM00003763,2026-08-15 21:28:19,EMP12937,turvi.garg83,procurement team,SSO_SUCCESS,BIOMETRIC,172.16.47.181,LPT-12937,DEV25279,SID486287,Y,NA,59,Delhi,2026-08-15 21:28:19,EMP12937,turvi.garg83,Procurement Team,SSO_SUCCESS,other,False,False,BIOMETRIC,172.16.47.181,True,False,LPT-12937,DEV-25279,SID486287,True,NA,59.0,Delhi
IAM00016155,01-Sep-2026 14:38:48,EMP11444,nitesh_dugar65,People Team,LOGIN_SUCCESS,otp,192.168.130.178,WS-11444,DEV85692,,Y,,10,,2026-09-01 14:38:48,EMP11444,nitesh_dugar65,People Team,LOGIN_SUCCESS,login_success,False,False,OTP,192.168.130.178,True,False,WS-11444,DEV-85692,UNKNOWN_SESSION,True,,10.0,Unknown
IAM00011170,12-Aug-2026 08:49:33,EMP11942,hemangini.mand46,,MFA_FAILED,OTP,999.999.999.999,VDR-11942,DEV78920,,N,,33,IN,2026-08-12 08:49:33,EMP11942,hemangini.mand46,Unknown,MFA_FAILED,mfa_failed,True,True,OTP,999.999.999.999,False,True,VDR-11942,DEV-78920,UNKNOWN_SESSION,False,,33.0,IN
IAM00009429,1788266104,emp_12848,mekhala.singhal56,FINANCE,AUTH_FAILED,sso,172.16.166.,WS-12848,DEV71268,SID-992324,False,OTP expired,50,,2026-09-01 12:35:04,EMP12848,mekhala.singhal56,Finance,LOGIN_FAILED,login_failed,True,False,SSO,172.16.166.,False,True,WS-12848,DEV-71268,SID-992324,False,OTP expired,50.0,
IAM00010398,2026-08-27 11:07:51,EMP12325,laban.sankar26,Human Resources,Login Failed,Certificate,999.999.999.999,VDR-12325,DEV55332,,False,,17,Delhi,2026-08-27 11:07:51,EMP12325,laban.sankar26,Human Resources,LOGIN_FAILED,login_failed,True,False,CERTIFICATE,999.999.999.999,False,True,VDR-12325,DEV-55332,UNKNOWN_SESSION,False,,17.0,Delhi
IAM00007301,2026-08-22 13:45:52,EMP10496,ati.chaudhary14,Marketing,LOGIN_SUCCESS,BIOMETRIC,11.1.136.77,LPT-10496,DEV46899,SID758281,False,NA,98,UNKNOWN,2026-08-22 13:45:52,EMP10496,ati.chaudhary14,Marketing,LOGIN_SUCCESS,login_success,False,False,BIOMETRIC,11.1.136.77,True,False,LPT-10496,DEV-46899,SID758281,False,NA,98.0,UNKNOWN
IAM00016325,09-05-2026 04:05:49 PM,EMP10746,oviya.acharya25,hr dept,LOGIN_FAILED,Certificate,172.16.209.153,WS_10746,,,no,expired password,22,,2026-05-09 16:05:49,EMP10746,oviya.acharya25,Human Resources,LOGIN_FAILED,login_failed,True,False,CERTIFICATE,172.16.209.153,True,False,WS-10746,,UNKNOWN_SESSION,False,expired password,22.0,
IAM00000519,,EMP12913,reyansh.cheema32,,LOGON_FAILURE,otp,999.999.999.999,WS-12913,DEV52978,,Y,timeout,74,IN,,EMP12913,reyansh.cheema32,Unknown,LOGIN_FAILED,login_failed,True,False,OTP,999.999.999.999,False,True,WS-12913,DEV-52978,UNKNOWN_SESSION,True,timeout,74.0,IN
IAM00001033,2026/08/01,EMP 10968,raksha_johal11,Supply Chain,SSO_SUCCESS,PASSWORD,192.168.189.173,LPT-10968,DEV65550,SID780067,True,,-4,Punjab,2026-08-01 00:00:00,EMP10968,raksha_johal11,Supply Chain,SSO_SUCCESS,other,False,False,PASSWORD,192.168.189.173,True,False,LPT-10968,DEV-65550,SID780067,True,None,0.0,Punjab
IAM00000157,22/08/2026,emp_10278,david.lad68,,MFA_FAILED,biometric,UNKNOWN,VDR_10278,DEV79003,SID373363,False,NA,81,UNKNOWN,2026-08-22 00:00:00,EMP10278,david.lad68,Unknown,MFA_FAILED,mfa_failed,True,True,BIOMETRIC,0.0.0.0,False,True,VDR-10278,DEV-79003,SID373363,False,NA,81.0,UNKNOWN
IAM00007419,31/08/2026,emp10218,jagat_dasgupta98,Customer Support,LOGIN_FAILED,sso,10-142.137,VDR-10218,DEV99181,SID335882,no,invalid credentials,1,DL,2026-08-31 00:00:00,EMP10218,jagat_dasgupta98,Support,LOGIN_FAILED,login_failed,True,False,SSO,10.142.137,False,True,VDR-10218,DEV-99181,SID335882,False,invalid credentials,1.0,DL
IAM00010497,2026-08-14 17:19:56,EMP10212,advaith_agate35,Research and Development,FAILED_LOGIN,PASSWORD,56.223.243.79,LPT-10212.corp.local,DEV16632,SID302615,False,,80,,2026-08-14 17:19:56,EMP10212,advaith_agate35,R&D,FAILED_LOGIN,other,False,False,PASSWORD,56.223.243.79,True,False,LPT-10212,DEV-16632,SID302615,False,,80.0,Unknown
IAM00016239,17-Aug-2026 11:22:25,EMP12378,RACHITA.NARAYAN1,Customer Support,LOGON_SUCCESS,sso,192.168.165.82.0,LPT-12378,DEV85191,SID455043,0,NA,173,India,2026-08-17 11:22:25,EMP12378,rachita.narayan1,Support,LOGIN_SUCCESS,login_success,False,False,SSO,192.168.165.82.0,False,True,LPT-12378,DEV-85191,SID455043,False,NA,100.0,India
IAM00018740,20/08/2026 19:43,EMP12852,WARINDER.WALI82,Research and Development,LOGIN_SUCCESS,password,192.168.98.131,LPT_12852,DEV27337,SID878009,1,,13,UNKNOWN,2026-08-20 19:43:00,EMP12852,warinder.wali82,R&D,LOGIN_SUCCESS,login_success,False,False,PASSWORD,192.168.98.131,True,False,LPT-12852,DEV-27337,SID878009,True,,13.0,UNKNOWN
IAM00002341,31/08/2026,emp10187,samar.khare6,Sales,LOGON_SUCCESS,Certificate,,WS-10187,DEV77552,SID689073,True,,73,Punjab,2026-08-31 00:00:00,EMP10187,samar.khare6,Sales,LOGIN_SUCCESS,login_success,False,False,CERTIFICATE,0.0.0.0,False,True,WS-10187,DEV-77552,SID689073,True,None,73.0,Punjab
IAM00016326,1788400044,emp10114,chatura.dube60,Marketing,Login Failed,biometric,172.16.207.121,LPT-10114.corp.local,DEV67898,,False,bad token,18,,2026-09-03 01:47:24,EMP10114,chatura.dube60,Marketing,LOGIN_FAILED,login_failed,True,False,BIOMETRIC,172.16.207.121,True,False,LPT-10114,DEV-67898,UNKNOWN_SESSION,False,bad token,18.0,Unknown
IAM00011419,1787068406,EMP11644,  ayushman.dara8  ,People Team,DEVICE_REGISTERED,sso,172.16.108.117,VDR-11644,DEV80028,,True,NA,55/100,DL,2026-08-18 15:53:26,EMP11644,ayushman.dara8,People Team,DEVICE_REGISTERED,other,False,False,SSO,172.16.108.117,True,False,VDR-11644,DEV-80028,UNKNOWN_SESSION,True,NA,55.0,DL
IAM00010772,2026-08-30T06:15:40,EMP12844,omaja.mangat18,sales team,AUTH_FAILED,MFA,172.16.28.114,VDR-12844,DEV19253,,False,timeout,68,Maharashtra,2026-08-30 06:15:40,EMP12844,omaja.mangat18,Sales,LOGIN_FAILED,login_failed,True,False,MFA,172.16.28.114,True,False,VDR-12844,DEV-19253,UNKNOWN_SESSION,False,timeout,68.0,Maharashtra
IAM00009089,06/09/2026 02:30,EMP12808,ZINAL.KARNIK88,FINANCE,AUTH_SUCCESS,sso,10.174.91,,DEV39607,SID473649,True,,74,Delhi,2026-09-06 02:30:00,EMP12808,zinal.karnik88,Finance,LOGIN_SUCCESS,login_success,False,False,SSO,10.174.91,False,True,,DEV-39607,SID473649,True,None,74.0,Delhi
IAM00009085,17-Aug-2026 14:22:23,EMP 10115,anay.prabhu39,,success_login,Certificate,173.152.63.249,ws-10115,DEV23979,,True,,81,IN,2026-08-17 14:22:23,EMP10115,anay.prabhu39,Unknown,SUCCESS_LOGIN,other,False,False,CERTIFICATE,173.152.63.249,True,False,WS-10115,DEV-23979,UNKNOWN_SESSION,True,,81.0,IN
IAM00009746,08-18-2026 03:54:29 PM,EMP 10902,meghana.wali56,IT,FAILED_LOGIN,mfa,192.168.179.13,VDR-10902,,,False,expired password,78,India,2026-08-18 15:54:29,EMP10902,meghana.wali56,Engineering,FAILED_LOGIN,other,False,False,MFA,192.168.179.13,True,False,VDR-10902,,UNKNOWN_SESSION,False,expired password,78.0,India
IAM00013526,1785601093,12830,jairaj.ben13,operations dept,MFA_FAILED,OTP,192.168.225.,WS-12830,DEV79017,,False,invalid credentials,16,Delhi,2026-08-01 16:18:13,EMP12830,jairaj.ben13,Operations,MFA_FAILED,mfa_failed,True,True,OTP,192.168.225.,False,True,WS-12830,DEV-79017,UNKNOWN_SESSION,False,invalid credentials,16.0,Delhi
IAM00015649,08-05-2026 09:50:05 PM,EMP12975,  warjas.barman48  ,Business Sales,FAILED_LOGIN,password,10.54.161,VDR-12975,DEV64598,,False,timeout,5,,2026-05-08 21:50:05,EMP12975,warjas.barman48,Sales,FAILED_LOGIN,other,False,False,PASSWORD,10.54.161,False,True,VDR-12975,DEV-64598,UNKNOWN_SESSION,False,timeout,5.0,
IAM00004008,2026-08-05T23:51:04,emp10746,oviya.acharya25,People Team,LOGIN_SUCCESS,otp,192.168.89.16.0,WS-10746,DEV75210,,True,,3,UNKNOWN,2026-08-05 23:51:04,EMP10746,oviya.acharya25,People Team,LOGIN_SUCCESS,login_success,False,False,OTP,192.168.89.16.0,False,True,WS-10746,DEV-75210,UNKNOWN_SESSION,True,None,3.0,UNKNOWN
IAM00002207,1787674423,11042,chaman.memon27,,SSO_SUCCESS,certificate,10.155.142,VDR-11042,NA,,Y,,146,Delhi,2026-08-25 16:13:43,EMP11042,chaman.memon27,Unknown,SSO_SUCCESS,other,False,False,CERTIFICATE,10.155.142,False,True,VDR-11042,,UNKNOWN_SESSION,True,,100.0,Delhi
IAM00006711,08/08/2026,emp12373,mitali.goel62,Ops Team,LOGIN_SUCCESS,mfa,211.97.202.12,vdr-12373,DEV55579,SID573291,True,NA,84,IN,2026-08-08 00:00:00,EMP12373,mitali.goel62,Operations,LOGIN_SUCCESS,login_success,False,False,MFA,211.97.202.12,True,False,VDR-12373,DEV-55579,SID573291,True,NA,84.0,IN
IAM00009398,09/08/2026 20:04,EMP12778,ethan.babu56,OPERATIONS,PASSWORD_RESET,certificate,,LPT-12778.corp.local,DEV97441,,1,,Medium,UNKNOWN,2026-08-09 20:04:00,EMP12778,ethan.babu56,Operations,PASSWORD_CHANGE,account_action,False,False,CERTIFICATE,0.0.0.0,False,True,LPT-12778,DEV-97441,UNKNOWN_SESSION,True,,50.0,UNKNOWN
IAM00012268,2026/08/30,EMP11662,aishani.dugal36,Sales,SSO_SUCCESS,certificate,172.16.201.238,LPT-11662,DEV68314,SID241447,False,NA,99,,2026-08-30 00:00:00,EMP11662,aishani.dugal36,Sales,SSO_SUCCESS,other,False,False,CERTIFICATE,172.16.201.238,True,False,LPT-11662,DEV-68314,SID241447,False,NA,99.0,Unknown
IAM00003544,07-Sep-2026 06:24:42,EMP10468,inaya.vala59,procurement team,AUTH_FAILED,biometric,172.16.4.22,WS-10468,DEV10568,,N,unknown user,medium,ind,2026-09-07 06:24:42,EMP10468,inaya.vala59,Procurement Team,LOGIN_FAILED,login_failed,True,False,BIOMETRIC,172.16.4.22,True,False,WS-10468,DEV-10568,UNKNOWN_SESSION,False,unknown user,50.0,ind
IAM00016535,10-Aug-2026 00:49:41,EMP12418,warda_dua80,Marketing,LOGIN_FAILED,mfa,10.164.184,WS-12418,DEV59411,,False,invalid credentials,30,UNKNOWN,2026-08-10 00:49:41,EMP12418,warda_dua80,Marketing,LOGIN_FAILED,login_failed,True,False,MFA,10.164.184,False,True,WS-12418,DEV-59411,UNKNOWN_SESSION,False,invalid credentials,30.0,UNKNOWN
IAM00010319,21-Aug-2026 12:10:37,EMP11561,aradhana.sarraf50,IT Dept,LOGIN_SUCCESS,sso,199.167.171.168,LPT-11561,DEV28737,,False,,21,Punjab,2026-08-21 12:10:37,EMP11561,aradhana.sarraf50,Engineering,LOGIN_SUCCESS,login_success,False,False,SSO,199.167.171.168,True,False,LPT-11561,DEV-28737,UNKNOWN_SESSION,False,,21.0,Punjab
IAM00007409,2026-09-07 12:28:35,emp_11640,meghana.chana6,Support,Login Success,BIOMETRIC,192.168.115.204,lpt-11640,DEV51670,SID207852,no,,12,,2026-09-07 12:28:35,EMP11640,meghana.chana6,Support,LOGIN_SUCCESS,login_success,False,False,BIOMETRIC,192.168.115.204,True,False,LPT-11640,DEV-51670,SID207852,False,,12.0,Unknown
IAM00012194,2026-08-19 03:04:30,EMP12583,  pallavi.dhingra3  ,Information Technology,Login Failed,BIOMETRIC,192.168.157.,LPT-12583,DEV91232,,0,bad token,84,,2026-08-19 03:04:30,EMP12583,pallavi.dhingra3,Engineering,LOGIN_FAILED,login_failed,True,False,BIOMETRIC,192.168.157.,False,True,LPT-12583,DEV-91232,UNKNOWN_SESSION,False,bad token,84.0,Unknown
IAM00018701,08-20-2026 02:03:59 PM,EMP12643,yash.madan58,,Successful Login,PASSWORD,203.3.74.182.0,LPT-12643,DEV11348,,1,NA,20,Punjab,2026-08-20 14:03:59,EMP12643,yash.madan58,Unknown,SUCCESSFUL_LOGIN,other,False,False,PASSWORD,203.3.74.182.0,False,True,LPT-12643,DEV-11348,UNKNOWN_SESSION,True,NA,20.0,Punjab
IAM00013939,08/08/2026 04:41,emp_12304,hiral.sheth32,,MFA_FAILED,biometric,10.5.144,LPT_12304,DEV41573,,True,account locked,93/100,India,2026-08-08 04:41:00,EMP12304,hiral.sheth32,Unknown,MFA_FAILED,mfa_failed,True,True,BIOMETRIC,10.5.144,False,True,LPT-12304,DEV-41573,UNKNOWN_SESSION,True,account locked,93.0,India
IAM00008498,08-18-2026 02:33:31 AM,emp10956,  devika.contractor43  ,IT Support,LOGON_SUCCESS,SSO,203.59.67.100,LPT-10956.corp.local,DEV89794,SID188027,yes,,100,Delhi,2026-08-18 02:33:31,EMP10956,devika.contractor43,Support,LOGIN_SUCCESS,login_success,False,False,SSO,203.59.67.100,True,False,LPT-10956,DEV-89794,SID188027,True,,100.0,Delhi
IAM00010607,04/08/2026 05:36,emp_10126,unnati.dass69,Fin,Login Success,sso,172.16.132.252,WS-10126.corp.local,DEV97881,SID283764,True,,239,remote,2026-08-04 05:36:00,EMP10126,unnati.dass69,Finance,LOGIN_SUCCESS,login_success,False,False,SSO,172.16.132.252,True,False,WS-10126,DEV-97881,SID283764,True,,100.0,remote
IAM00014355,12/08/2026,EMP12650,hemal.sarin58,,AUTH_SUCCESS,Certificate,10.167.15,VDR-12650.corp.local,DEV70735,SID539890,Y,,63,PB,2026-08-12 00:00:00,EMP12650,hemal.sarin58,Unknown,LOGIN_SUCCESS,login_success,False,False,CERTIFICATE,10.167.15,False,True,VDR-12650,DEV-70735,SID539890,True,,63.0,PB
IAM00000446,08-10-2026 07:30:41 PM,EMP11358,lavanya.pillai59,IT Dept,FAILED_LOGIN,SSO,192.168.183.41,ws-11358,DEV44521,,False,wrong_password,-1,Punjab,2026-10-08 19:30:41,EMP11358,lavanya.pillai59,Engineering,FAILED_LOGIN,other,False,False,SSO,192.168.183.41,True,False,WS-11358,DEV-44521,UNKNOWN_SESSION,False,wrong_password,0.0,Punjab
IAM00000697,2026-08-18 14:35:52,emp_10573,alexander.bumb98,Finance,SESSION_TERMINATED,SSO,192.168.29.223,WS-10573,DEV80136,,False,NA,71,ind,2026-08-18 14:35:52,EMP10573,alexander.bumb98,Finance,SESSION_TERMINATED,other,False,False,SSO,192.168.29.223,True,False,WS-10573,DEV-80136,UNKNOWN_SESSION,False,NA,71.0,ind
IAM00006570,06/08/2026,EMP11892,sudiksha.patil75,Human Resource,invalid_credentials,PASSWORD,10.122.152,vdr-11892,DEV15269,,no,unknown user,63,PB,2026-08-06 00:00:00,EMP11892,sudiksha.patil75,Human Resources,LOGIN_FAILED,login_failed,True,False,PASSWORD,10.122.152,False,True,VDR-11892,DEV-15269,UNKNOWN_SESSION,False,unknown user,63.0,PB
IAM00003891,07-Sep-2026 08:11:42,EMP11347,shravya.chopra88,Legal Dept,SSO_SUCCESS,mfa,10.62.229,WS-11347,DEV47104,,True,,medium,India,2026-09-07 08:11:42,EMP11347,shravya.chopra88,Legal,SSO_SUCCESS,other,False,False,MFA,10.62.229,False,True,WS-11347,DEV-47104,UNKNOWN_SESSION,True,,50.0,India
IAM00003044,2026/09/06,EMP 12777,yamini.lal74,RD,AUTH_SUCCESS,sso,202.105.20.251,VDR-12777,DEV81246,,False,,70,remote,2026-09-06 00:00:00,EMP12777,yamini.lal74,Rd,LOGIN_SUCCESS,login_success,False,False,SSO,202.105.20.251,True,False,VDR-12777,DEV-81246,UNKNOWN_SESSION,False,,70.0,remote
IAM00012467,08/08/2026 19:36,EMP 10745,lopa.bali80,OPERATIONS,LOGIN_FAILED,otp,122-28.10.164,LPT-10745,DEV70845,,False,invalid credentials,55,Delhi,2026-08-08 19:36:00,EMP10745,lopa.bali80,Operations,LOGIN_FAILED,login_failed,True,False,OTP,122.28.10.164,True,False,LPT-10745,DEV-70845,UNKNOWN_SESSION,False,invalid credentials,55.0,Delhi
IAM00016256,09/09/2026,emp_12418,warda.dua80,,AUTH_SUCCESS,mfa,999.999.999.999,WS-12418,DEV59411,SID781413,Y,,7/100,ind,2026-09-09 00:00:00,EMP12418,warda.dua80,Unknown,LOGIN_SUCCESS,login_success,False,False,MFA,999.999.999.999,False,True,WS-12418,DEV-59411,SID781413,True,None,7.0,ind
IAM00019549,2026-08-19 02:22:05,emp_10565,  vidhi.balan53  ,Finance,SSO_SUCCESS,sso,192.168.171.139,LPT-10565,DEV26389,SID512528,True,,66,Delhi,2026-08-19 02:22:05,EMP10565,vidhi.balan53,Finance,SSO_SUCCESS,other,False,False,SSO,192.168.171.139,True,False,LPT-10565,DEV-26389,SID512528,True,,66.0,Delhi
IAM00011225,2026-08-20 03:48:05,emp10255,jonathan.sem1,Information Technology,success_login,mfa,40-201.246.174,vdr-10255,,SID981443,True,,64,Punjab,2026-08-20 03:48:05,EMP10255,jonathan.sem1,Engineering,SUCCESS_LOGIN,other,False,False,MFA,40.201.246.174,True,False,VDR-10255,,SID981443,True,,64.0,Punjab
IAM00005537,20-Aug-2026 07:07:25,EMP12067,qarin.bhagat83,RD,Successful Login,otp,10.129.239,WS-12067,,,False,,57,PB,2026-08-20 07:07:25,EMP12067,qarin.bhagat83,Rd,SUCCESSFUL_LOGIN,other,False,False,OTP,10.129.239,False,True,WS-12067,,UNKNOWN_SESSION,False,,57.0,PB
IAM00005730,2026-08-20T05:06:48,EMP10785,,,LOGIN_FAILED,password,192.168.247.169,LPT-10785.corp.local,,,False,,68,,2026-08-20 05:06:48,EMP10785,,Unknown,LOGIN_FAILED,login_failed,True,False,PASSWORD,192.168.247.169,True,False,LPT-10785,,UNKNOWN_SESSION,False,,68.0,
IAM00005565,28/08/2026 19:26,EMP-10063,ira.tara4,Human Resources,AUTH_SUCCESS,PASSWORD,88.94.178.,WS-10063,DEV33819,,False,,187,India,2026-08-28 19:26:00,EMP10063,ira.tara4,Human Resources,LOGIN_SUCCESS,login_success,False,False,PASSWORD,88.94.178.,False,True,WS-10063,DEV-33819,UNKNOWN_SESSION,False,,100.0,India
IAM00002079,2026-08-21 18:40:45,EMP10625,dominic.loyal90,Purchase,LOGIN_SUCCESS,certificate,172.16.115.112,WS-10625,DEV95820,SID682182,N,,40,DL,2026-08-21 18:40:45,EMP10625,dominic.loyal90,Purchase,LOGIN_SUCCESS,login_success,False,False,CERTIFICATE,172.16.115.112,True,False,WS-10625,DEV-95820,SID682182,False,,40.0,DL
IAM00007021,09-02-2026 11:11:54 AM,EMP-10786,gavin.samra37,,PASSWORD_RESET,BIOMETRIC,,WS_10786,DEV28293,,True,,165,Maharashtra,2026-02-09 11:11:54,EMP10786,gavin.samra37,Unknown,PASSWORD_CHANGE,account_action,False,False,BIOMETRIC,0.0.0.0,False,True,WS-10786,DEV-28293,UNKNOWN_SESSION,True,None,100.0,Maharashtra
IAM00006867,2026/08/13,EMP12039,arunima.sridhar65,HR,AUTH_SUCCESS,OTP,,ws-12039,DEV58395,,yes,,37,India,2026-08-13 00:00:00,EMP12039,arunima.sridhar65,Human Resources,LOGIN_SUCCESS,login_success,False,False,OTP,0.0.0.0,False,True,WS-12039,DEV-58395,UNKNOWN_SESSION,True,,37.0,India
IAM00013532,08-14-2026 04:21:14 AM,EMP12567,sara.borah1,Information Technology,FAILED_LOGIN,Certificate,84.193.140.135,VDR-12567,DEV78025,,False,invalid credentials,98,remote,2026-08-14 04:21:14,EMP12567,sara.borah1,Engineering,FAILED_LOGIN,other,False,False,CERTIFICATE,84.193.140.135,True,False,VDR-12567,DEV-78025,UNKNOWN_SESSION,False,invalid credentials,98.0,remote
IAM00007826,2026-08-25 11:05:59,EMP12831,  chatresh.nagi33  ,Brand Team,success_login,MFA,105.101.120.30,lpt-12831,DEV87428,SID540616,True,NA,40,remote,2026-08-25 11:05:59,EMP12831,chatresh.nagi33,Brand Team,SUCCESS_LOGIN,other,False,False,MFA,105.101.120.30,True,False,LPT-12831,DEV-87428,SID540616,True,NA,40.0,remote
IAM00009832,2026-08-07T14:57:16,EMP 10885,TARA.DASH81,legal,failed logon,otp,10.69.30,VDR-10885,NA,,False,invalid credentials,,Delhi,2026-08-07 14:57:16,EMP10885,tara.dash81,Legal,FAILED_LOGON,other,False,False,OTP,10.69.30,False,True,VDR-10885,,UNKNOWN_SESSION,False,invalid credentials,0.0,Delhi
IAM00008800,07-Sep-2026 21:03:33,emp12309,  ira.ahuja17  ,Human Resource,SSO_SUCCESS,MFA,10.43.166,WS-12309,DEV58488,SID875740,Y,,80,PB,2026-09-07 21:03:33,EMP12309,ira.ahuja17,Human Resources,SSO_SUCCESS,other,False,False,MFA,10.43.166,False,True,WS-12309,DEV-58488,SID875740,True,None,80.0,PB
IAM00004578,24/08/2026,EMP-12157,vansha.chadha57,,success_login,SSO,124.203.71.103,VDR-12157,DEV50940,SID271756,Y,,High,ind,2026-08-24 00:00:00,EMP12157,vansha.chadha57,Unknown,SUCCESS_LOGIN,other,False,False,SSO,124.203.71.103,True,False,VDR-12157,DEV-50940,SID271756,True,,75.0,ind
IAM00018194,1786446111,EMP12850,jatin.nigam57,IT Support,success_login,Certificate,10.106.208.0,WS-12850,DEV16862,SID930722,True,,-1,,2026-08-11 11:01:51,EMP12850,jatin.nigam57,Support,SUCCESS_LOGIN,other,False,False,CERTIFICATE,10.106.208.0,True,False,WS-12850,DEV-16862,SID930722,True,,0.0,Unknown
IAM00004100,25/08/2026,emp10261,pavani_atwal76,finance dept,success_login,sso,23.65.63.199,WS-10261,,SID487209,True,NA,188,Punjab,2026-08-25 00:00:00,EMP10261,pavani_atwal76,Finance,SUCCESS_LOGIN,other,False,False,SSO,23.65.63.199,True,False,WS-10261,,SID487209,True,NA,100.0,Punjab
IAM00015355,31/08/2026 14:59,EMP10048,george.dayal65,Brand Team,PASSWORD_RESET,PASSWORD,UNKNOWN,WS_10048,DEV48752,,True,,34,India,2026-08-31 14:59:00,EMP10048,george.dayal65,Brand Team,PASSWORD_CHANGE,account_action,False,False,PASSWORD,0.0.0.0,False,True,WS-10048,DEV-48752,UNKNOWN_SESSION,True,None,34.0,India
IAM00008599,2026-08-15T22:35:35,10989,samaksh.arya80,LEGAL,LOGIN_SUCCESS,OTP,192.168.135.187,LPT-10989,DEV27143,SID878439,True,,73,DL,2026-08-15 22:35:35,EMP10989,samaksh.arya80,Legal,LOGIN_SUCCESS,login_success,False,False,OTP,192.168.135.187,True,False,LPT-10989,DEV-27143,SID878439,True,,73.0,DL
IAM00014527,,12825,indali.goswami21,,LOGON_FAILURE,password,,VDR-12825,DEV58627,,True,expired password,,PB,,EMP12825,indali.goswami21,Unknown,LOGIN_FAILED,login_failed,True,False,PASSWORD,0.0.0.0,False,True,VDR-12825,DEV-58627,UNKNOWN_SESSION,True,expired password,0.0,PB
