log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country
FW000007673,08/08/2026 00:24,WS-10319,10.159.61,171.143.153.28,,-2,TCP/6,pass,162917,49496219,SID-154021,False,,unknown
FW000009074,06/08/2026,VDR_11812,10.238.245.,172.16.48.20.0,86660,8443,icmp,ALLOW,"37,511,449",9515.6 KB,SID391164,Y,UNKNOWN,China
FW000023400,2026-08-10 13:31:49,,172.16.98.103,173.203.77.37,3389,,TCP,deny,44.5 MB,40487.46 KB,SID732948,False,NA,US
FW000000097,2026-09-08 23:51:38,VDR-10473,10.208.93,134-36.40.220,22,445,TCP,DROP,44695582,22670583,SID290459,no,ALLOW_INTERNAL_DNS,United States
FW000021215,15/08/2026 08:56,ws-10305,15.7.201.115,128.245.66.71,-3,8443,TCP,PASS,NA,,SID578597,True,ALLOW_INTERNAL_DNS,IN
FW000017513,07/09/2026 19:22,VDR-11933.corp.local,192.168.166.,107.22.134.145,82382,,tcp,ALLOW,"12,181,231",NA,NA,0,block_tor_exit,United States
FW000029667,08/08/2026,WS-12756,10.4.77.0,172.16.52.22,22,8443,UDP/17,pass,,11989372,SID-868923,False,UNKNOWN,China
FW000028019,2026-08-06T06:32:06,WS-10831,10.103.161,40.49.202.18,88149,53,UDP/17,pass,37480619,-30751524,SID559404,False,ALLOW_INTERNAL_DNS,US
FW000004392,2026-08-28 13:55:16,,172.16.148.37,167.122.66.144,NA,NA,17,pass,6161009,17338232,SID766441,False,ALLOW_WEB,
FW000023214,2026-08-15T13:00:43,WS-11545,93.24.102.77,210.31.212.125,-4,-3,TCP,DROP,NA,4583641,NA,0,block_tor_exit,China
FW000001636,16/08/2026 02:17,LPT-11807,37.21.48.,189.19.244.108,80,8080,TCP/6,DENY,33690824,34.25 MB,,False,MONITOR_DB_ACCESS,India
FW000019694,08-16-2026 05:46:30 PM,LPT-10671,10.243.53.0,10.121.74,25,25,tcp,Allow,7319283,36214559,SID-628354,False,MONITOR_DB_ACCESS,CN
FW000022153,08-28-2026 09:57:00 PM,VDR-11251,55.176.212.47.0,999.999.999.999,-2,22,TCP/6,pass,9581681,6787836,SID696833,True,ALLOW_INTERNAL_DNS,
FW000014837,03/09/2026 13:30,LPT-11728,UNKNOWN,999.999.999.999,NA,445,TCP/6,pass,"25,029,398",22693231,SID449277,0,BLOCK_EXTERNAL_RDP,RU
FW000008443,06/08/2026 12:40,LPT-10002,172.16.52.64,207.171.66.194,3389,8443,tcp,PERMIT,5.21 MB,36.06 MB,SID705365,False,,ind
FW000020217,2026-09-04 22:54:52,ws-10190,192-168.18.74,,,80,UDP/17,permit,"46,891,739",18043425,SID706771,N,DENY_TELNET,ind
FW000018114,2026/09/02,LPT-12530,192.168.97.149,192.168.51.10,445,3306,UDP/17,permit,"5,809,630",3.48 MB,,False,DENY_TELNET,CN
FW000024948,25/08/2026,LPT-12027,140.153.184.249,UNKNOWN,80,1433,TCP,PASS,19841106,24301.28 KB,,False,UNKNOWN,RU
FW000019322,,LPT-11239,10.36.123,93.203.158.57,80,80,UDP/17,ALLOW,30021408,,SID-655612,False,NA,IN
FW000029659,1786436809,WS-12910,10.7.155.0,172.16.131.176,25,3306,tcp,BLOCK,6565663,27619961,SID139836,False,block_tor_exit,China
FW000007376,2026-09-02 05:11:22,vdr-12405,192.168.61.247,192.168.61.232,80,1433,TCP/6,ALLOW,15395766,20961228,NA,no,allow_office_apps,CN
FW000004903,22/08/2026 00:07,ws-11776,192.168.242.,999.999.999.999,8443,22,UDP/17,DROP,21955416,17828.34 KB,SID189788,False,BLOCK_EXTERNAL_RDP,
FW000007574,29-Aug-2026 08:50:21,VDR-10529,,172.16.122.77,NA,1433,udp,drop,9448971,17369234,SID777071,N,block_tor_exit,ind
FW000020992,1786839751,LPT-12508,10.225.168,96.82.44.125,NA,8443,TCP/6,PERMIT,"24,154,254",10130655,,False,MONITOR_DB_ACCESS,Russia
FW000018391,2026-08-05 08:45:10,LPT-12672,192.168.172.207,99.175.227.180,8080,443,udp,PERMIT,38940088,7670310,SID710502,False,allow_office_apps,China
FW000000763,08-08-2026 05:59:12 AM,,192.168.133.222,10.211.245,-5,80,UDP/17,deny,"25,891,531",39494831,SID188781,False,,China
FW000005437,22-Aug-2026 01:36:29,WS-11895,,172.16.82.,8080,84629,tcp,Allow,"32,006,329",13897961,SID368346,N,DENY_TELNET,RU
FW000026911,05/09/2026 00:38,WS-12124,192.168.203.248,172.16.104.74,445,97839,tcp,Deny,12255229,47.13 MB,SID122513,False,ALLOW_INTERNAL_DNS,IN
FW000019497,2026/08/02,LPT-11478,192.168.19.200,145.49.161.64,3306,22,TCP,deny,15143.93 KB,1808190,SID927820,False,ALLOW_WEB,
FW000020549,08/09/2026 15:42,,49.21.244.,10.69.33,1433,8443,UDP/17,PERMIT,13904486,38374904,SID187417,False,BLOCK_EXTERNAL_RDP,China
FW000019115,09-08-2026 10:06:14 AM,LPT-10463,192.168.30.239,192.168.102.190,8443,3306,17,drop,34868124,,SID-624102,False,ALLOW_WEB,IN
FW000015462,2026-08-16 02:25:26,LPT-11512,999.999.999.999,192.168.141.33,NA,,UDP,block,47258739,41453038,SID269868,N,MONITOR_DB_ACCESS,RU
FW000013572,1788877984,VDR-11946.corp.local,UNKNOWN,10.78.146,,445,TCP/6,ALLOW,48809542,41388.83 KB,SID121877,0,allow_office_apps,unknown
FW000022813,07-Aug-2026 23:39:07,lpt-12169,192.168.11.169,172.16.107.91,,83014,TCP,PERMIT,42385.42 KB,28850505,SID338341,no,UNKNOWN,ind
FW000008333,21-Aug-2026 18:55:01,VDR-12638,10-26.67,10.251.201,443,445,TCP/6,pass,"46,362,569",41301593,,False,BLOCK_EXTERNAL_RDP,ind
FW000017593,2026-08-18 08:42:51,LPT-11762,999.999.999.999,UNKNOWN,8080,3389,TCP/6,drop,20.76 MB,23580.01 KB,SID265170,False,UNKNOWN,United States
FW000020237,1786448551,VDR-12237,999.999.999.999,223.16.124.105,3389,8443,UDP/17,DENY,40446.35 KB,13317060,SID154872,0,ALLOW_WEB,ind
FW000017596,08-01-2026 06:10:50 PM,VDR-11787,10.105.74,37.114.196.63,25,445,TCP/6,deny,NA,"46,653,580",SID350858,no,ALLOW_WEB,unknown
FW000024800,2026/08/29,LPT-10452.corp.local,192.168.175.16,172.16.237.102,3306,3389,TCP/6,PERMIT,37181147,16819273,SID980845,True,BLOCK_EXTERNAL_RDP,ind
FW000017162,,ws-10720,172.16.200.140,192.168.246.,3389,135,tcp,block,35350465,9375935,SID823913,False,MONITOR_DB_ACCESS,unknown
FW000013061,15/08/2026 20:32,ws-10546,172.16.26.118,999.999.999.999,8443,3389,tcp,ALLOW,14.04 MB,33339696,SID-973033,False,DENY_TELNET,
FW000004458,2026-08-31T18:30:58,VDR-11910,172.16.38.198,192.168.231.59.0,80,135,tcp,ALLOW,19354.93 KB,"14,468,954",SID-481812,Y,allow_office_apps,
FW000010076,1786360617,vdr-12577,192.168.241.101,192.168.131.170,22,8443,6,drop,40831.95 KB,22891624,SID461390,False,DENY_TELNET,ind
FW000009729,2026-08-16 20:12:00,LPT-12626,172.16.52.76,129.167.250.,NA,445,17,DENY,15.48 MB,36.61 MB,,False,,unknown
FW000014199,2026-08-23 12:47:50,WS-10036,,52.210.166.235,80,3389,17,ALLOW,"18,966,673",11079656,SID792845,False,BLOCK_EXTERNAL_RDP,China
FW000007641,2026-09-08 04:36:35,LPT-10318,192.168.40.180,104.253.80.,1433,25,UDP/17,PASS,20.33 MB,14013.85 KB,SID421758,False,MONITOR_DB_ACCESS,US
FW000012631,2026-09-09 16:51:06,ws-10228,192.168.51.79,192.168.169.162.0,135,443,UDP/17,ALLOW,NA,32.25 MB,sid251096,False,UNKNOWN,Russia
FW000016011,05/08/2026 11:01,VDR-11771,211.68.50.150,141.136.205.86,53,53,udp,ALLOW,26471718,34765255,sid210217,False,allow_office_apps,India
FW000024968,,LPT-11190,97.197.66.159,999.999.999.999,3306,22,6,deny,32889051,,SID285374,0,,US
FW000025009,2026/08/11,VDR-12883,71.79.245.106,,8443,445,6,PASS,1884801,15493252,SID294265,False,NA,
FW000011021,2026-08-19 00:03:41,LPT-11125,172-16.128.104,77.216.149.88,-2,22,TCP,Allow,10.14 MB,2470839,SID175084,True,NA,RU
FW000010521,2026-08-10T06:37:46,LPT-10897,10.29.130,172.16.47.48,25,98943,TCP,pass,,5437608,,no,,
FW000011072,17/08/2026 23:38,WS-12822,82.86.70.154,43.104.134.118,443,135,tcp,pass,NA,40869563,,False,allow_office_apps,unknown
FW000006464,2026/08/06,VDR-12734,10.36.59,,8443,443,UDP,ALLOW,,18869278,SID-652847,False,ALLOW_INTERNAL_DNS,United States
FW000004521,16-Aug-2026 22:47:32,WS-11733,999.999.999.999,192-168.144.90,22,1433,udp,permit,"23,043,833",27.12 MB,SID612366,False,ALLOW_WEB,China
FW000018086,,ws-10774,217.25.204.181.0,172.16.88.199,8080,3389,tcp,deny,44.76 MB,47779561,SID810066,False,block_tor_exit,
FW000027990,08-15-2026 12:13:04 AM,LPT-10258,115.137.102.243,192.168.248.85,97310,,6,pass,46563194,17878709,SID785904,N,MONITOR_DB_ACCESS,US
FW000010213,1787448096,lpt-11977,172.16.49.34,142.129.134.42,3389,445,UDP/17,PASS,14498.75 KB,"21,479,991",SID461600,no,block_tor_exit,China
FW000022275,,VDR_11147,172.16.207.197,92.168.50.192,8080,53,icmp,PASS,22203946,2116532,SID442055,False,ALLOW_INTERNAL_DNS,China
FW000021951,2026-08-05T05:00:40,LPT-12481,UNKNOWN,172-16.69.55,22,3389,tcp,PASS,11094717,34124.03 KB,SID515183,0,MONITOR_DB_ACCESS,
FW000005305,26-Aug-2026 01:04:20,vdr-11066,192.168.112.74,10.46.180.0,135,3389,udp,ALLOW,-49682759,2.55 MB,SID871674,0,NA,India
FW000029612,30/08/2026 12:12,WS-10998,105.170.3.208,192.168.60.59.0,8080,3306,17,deny,13862209,39555878,sid900105,False,UNKNOWN,Russia
FW000021100,2026/08/08,vdr-10207,183.114.85.85,10.224.18,NA,,TCP/6,ALLOW,16.06 MB,24363904,SID564569,False,UNKNOWN,unknown
FW000013131,2026/08/01,WS_10874,128.19.200.93,81.175.146.222,22,80,6,Allow,14778125,NA,SID790672,False,block_tor_exit,
FW000000734,1786325670,,192.168.40.178.0,10.241.55,22,80809,17,PASS,"11,789,511","23,945,218",SID149874,False,BLOCK_EXTERNAL_RDP,US
FW000004752,04-Aug-2026 16:30:35,LPT-10782,46.24.33.223,10.79.115.,135,8443,TCP/6,DENY,28631014,39884492,SID809689,False,MONITOR_DB_ACCESS,India
FW000010123,08-21-2026 12:35:18 AM,WS-12828.corp.local,192.168.79.202,154.210.136.,135,25,udp,PERMIT,6891589,"41,410,494",SID874015,N,allow_office_apps,unknown
FW000019114,2026-09-05 21:49:13,LPT-10318,192.168.53.206,100.101.91.228,53,443,ping,PERMIT,41989020,,SID879663,no,UNKNOWN,RU
FW000028441,1786128739,LPT-10639.corp.local,161-239.250.245,192.168.17.116.0,1433,443,6,pass,45054055,4752527,SID371249,False,BLOCK_EXTERNAL_RDP,CN
FW000008332,2026-08-18 16:18:56,ws-11120,10.45.68.,72.153.75.20,80,NA,tcp,PERMIT,34823770,33876982,SID439371,False,DENY_TELNET,
FW000015338,,LPT-12540,192.168.133.36,UNKNOWN,3389,-5,TCP/6,pass,NA,8179749,SID879087,0,allow_office_apps,ind
FW000003190,2026-08-08 23:15:25,vdr-10762,172.16.52.224,185.188.140.156,78102,53,ping,pass,41300678,43241945,SID388119,0,block_tor_exit,Russia
FW000014198,05/08/2026 02:02,VDR-10667,172.16.94.126,10.224.226,,NA,tcp,pass,"5,685,693",38.41 MB,SID562050,False,UNKNOWN,India
FW000029219,2026/09/07,VDR-11095,UNKNOWN,UNKNOWN,80,8080,tcp,pass,,-47927817,SID514003,False,allow_office_apps,CN
FW000009385,2026-08-22 17:06:47,WS-10113,172.16.34.235,17.213.7.17,443,8443,TCP/6,PASS,41964883,22292887,SID916283,False,,ind
FW000003779,2026-08-10 05:49:20,ws-12713,172.16.75.211,93.11.36.51,445,22,TCP,Deny,9193440,19.03 MB,SID913223,N,MONITOR_DB_ACCESS,
FW000027504,02/08/2026 11:21,vdr-12527,192.168.60.221,205.158.147.212,1433,0,tcp,PERMIT,10971663,1397822,SID604512,no,ALLOW_INTERNAL_DNS,United States
FW000008011,2026-08-18 05:33:41,VDR-10477,10.236.188.,UNKNOWN,1433,135,17,ALLOW,30002414,"37,215,114",,0,,US
FW000012287,06/08/2026,,,192.168.64.195,8080,NA,ICMP,permit,33591596,17.65 MB,SID514243,yes,DENY_TELNET,India
FW000002035,,VDR-10756,10.226.224,172.16.44.44,445,53,6,block,42395354,23751368,SID768241,False,,China
FW000010276,08-07-2026 03:52:57 AM,LPT_12481,172.16.44.180,172.16.173.92,NA,80,6,Allow,4237193,14527110,,False,MONITOR_DB_ACCESS,China
FW000015321,08-04-2026 11:30:43 AM,WS-12162,27-6.24.36,172.16.196.78,1433,80,tcp,Allow,19624075,NA,SID670994,False,block_tor_exit,
FW000022748,,WS-10878,172.16.89.167,172.16.99.59,3389,25,tcp,pass,2326151,8760340,NA,0,UNKNOWN,Russia
FW000026924,04/09/2026,WS-11078,172.16.201.150,175.146.153.188,76529,25,UDP,PASS,40409096,-21519600,sid253811,0,DENY_TELNET,
FW000017674,1786221451,VDR-10559,172.16.224.102,UNKNOWN,NA,80,tcp,Deny,29681652,21796160,SID113480,1,,RU
FW000015015,08-Sep-2026 08:32:14,WS-10824.corp.local,172.16.32.37,144.82.158.132,53,1433,6,ALLOW,16467.41 KB,,SID236334,N,,Russia
FW000022955,09-Aug-2026 04:54:10,WS-11739,172.16.177.179,172.16.22.,3306,25,6,DROP,47957787,5460.02 KB,SID425541,False,MONITOR_DB_ACCESS,IN
FW000002542,08/09/2026 00:47,,192.168.158.208,104.16.46.18,8443,8443,6,BLOCK,33414589,3.3 MB,SID410936,False,block_tor_exit,IN
FW000019305,1787160137,WS-10070,192.168.136.63,115.153.204.,92023,8443,6,pass,1645307,22567390,SID990736,True,allow_office_apps,India
FW000024097,26/08/2026,lpt-10003,192.168.193.,56.233.38.47,1433,135,UDP/17,pass,47.24 MB,NA,NA,0,BLOCK_EXTERNAL_RDP,India
FW000006454,2026/08/19,VDR-10166,172.16.206.40,63.234.166.,135,8443,tcp,PASS,NA,1475074,SID595879,False,DENY_TELNET,
FW000003354,07/08/2026,WS-10505,192.168.121.202,,25,,TCP/6,pass,41.73 MB,24.98 MB,SID-489838,False,NA,India
FW000010512,17-Aug-2026 05:22:20,LPT-12010,192.168.59.147,192.168.206.230,53,94302,icmp,permit,9.26 MB,9422226,,False,allow_office_apps,IN
FW000027605,26/08/2026 00:23,VDR-11943,217.23.54.11,10.206.128,0,3389,udp,permit,5604197,15108322,SID773052,True,allow_office_apps,United States
FW000003593,29/08/2026 11:02,LPT-10775,10.160.184,150.70.80.126,72867,3306,tcp,permit,9.3 MB,35944186,SID543562,N,allow_office_apps,unknown
FW000010611,1788138559,WS-11110,10-70.25,20.197.187.24,3389,445,TCP,BLOCK,41910783,2264726,SID590063,False,BLOCK_EXTERNAL_RDP,United States
FW000016179,12/08/2026 04:40,LPT-11833,999.999.999.999,10-125.28,3306,77296,TCP,pass,NA,-22652129,SID-683662,False,NA,
FW000006658,24/08/2026 18:51,VDR-12825,192.168.190.46,172.16.232.235,NA,53,6,deny,47910469,11809038,SID266433,False,block_tor_exit,CN
FW000027655,,WS-12115,192.168.197.102,173.50.206.238,53,86505,6,pass,37238883,14218246,SID132775,0,BLOCK_EXTERNAL_RDP,
FW000029063,2026-09-09 10:02:49,VDR-10536,10.25.20,164.133.135.93,,,TCP/6,BLOCK,20321448,27623.67 KB,SID775897,no,NA,
FW000028932,2026-08-19 13:53:16,VDR-11419.corp.local,172.16.87.71,101.78.209.240,135,80,tcp,Allow,47625253,3199923,SID474321,False,DENY_TELNET,ind
FW000005129,13/08/2026 10:58,LPT-10880,UNKNOWN,10.89.150,8080,22,TCP,Allow,,2709489,SID174467,False,DENY_TELNET,United States
FW000012660,2026-09-05T14:29:28,LPT-11526,108-131.151.79,999.999.999.999,445,,TCP,pass,12916546,12.6 MB,SID130378,0,MONITOR_DB_ACCESS,India
FW000015565,2026-09-09T10:32:45,WS_11381,89.134.115.65,172.16.45.222,25,,UDP,PERMIT,3709.87 KB,39318.26 KB,SID111563,False,NA,unknown
FW000015986,2026-08-25 07:17:40,VDR-11913,152.34.37.119,192.168.94.48,99050,22,UDP/17,block,-49841102,13943619,SID824816,False,,
FW000029230,04/08/2026,LPT-12741,10.110.143,192.168.25.25,1433,25,6,DROP,-32477455,26233253,SID934955,False,BLOCK_EXTERNAL_RDP,
FW000013963,24-Aug-2026 01:44:54,LPT-11303,192.168.144.29,120.207.79.88,8080,443,udp,ALLOW,"10,696,948",29881868,SID812436,True,,US
FW000017406,2026-08-25T01:41:58,LPT-10434,137.4.36.27,192.168.75.139,3389,88059,17,Allow,21.9 MB,40818497,SID770066,False,UNKNOWN,CN
FW000013100,1786194019,LPT-10931,172.16.241.,192.168.232.92,25,1433,udp,pass,39967298,14814106,SID981951,False,UNKNOWN,India
FW000028623,2026-09-01 15:34:06,WS-11435,174.10.212.,220.239.159.228,-2,8443,6,PERMIT,NA,27869559,SID806819,False,allow_office_apps,United States
FW000006463,08-01-2026 02:02:51 PM,LPT-11304,10.213.239,172.16.230.53,53,445,tcp,pass,15.62 MB,43.66 MB,SID-255780,False,NA,CN
FW000014882,,VDR_12513,51.191.117.243,172.16.85.118,8443,135,tcp,ALLOW,32114580,20443686,SID408610,False,BLOCK_EXTERNAL_RDP,US
FW000014472,2026-08-14T22:13:43,WS-10971,,167-88.202.42,25,-5,TCP/6,ALLOW,17995409,NA,SID435454,False,MONITOR_DB_ACCESS,China
FW000005006,,VDR-10796,10.13.90,112.65.157.221,NA,NA,UDP/17,DROP,"2,005,652",29954302,,False,UNKNOWN,
FW000026960,2026/09/08,VDR-12980,48.158.192.203,10.47.207.,,443,UDP,DENY,21135063,"13,644,118",SID724718,False,UNKNOWN,IN
FW000004541,2026-09-06 21:27:41,VDR-12740,192.168.224.93,UNKNOWN,84944,53,6,pass,33710008,-3800832,,False,MONITOR_DB_ACCESS,
FW000017900,21/08/2026,WS-10442,172-16.121.159,59.77.25.224,8443,,udp,DENY,13762892,21039.62 KB,sid300821,True,DENY_TELNET,
FW000022306,07-Aug-2026 04:52:12,,172.16.147.224,192.168.91.202,-5,85165,6,PASS,20506.14 KB,17018207,SID978972,True,block_tor_exit,
FW000009202,03-Sep-2026 03:51:17,VDR-11556,UNKNOWN,,80,8443,TCP,permit,NA,44953420,SID187609,False,NA,United States
FW000011133,,VDR-10116,,184.119.253.8,1433,135,TCP/6,PERMIT,1873144,30062563,SID888793,False,MONITOR_DB_ACCESS,China
FW000016535,,WS-10287,10-232.177,107.12.151.14.0,8080,445,TCP,ALLOW,15779203,42875114,,False,MONITOR_DB_ACCESS,
FW000002332,2026-08-03T06:38:30,VDR-10762,172.16.242.,10.128.80,,8443,6,DENY,4777273,7914.26 KB,,False,ALLOW_WEB,
FW000025058,09/09/2026 07:13,WS_11137,108.221.190.,214.8.204.,443,3306,UDP/17,permit,46336.94 KB,36603246,,False,ALLOW_INTERNAL_DNS,IN
FW000016948,,WS-10151,169.190.217.253,192.168.74.252,80,NA,tcp,PASS,11986718,31183305,SID683706,False,ALLOW_INTERNAL_DNS,US
FW000009659,2026-08-28T11:35:16,WS-10078,192.168.130.,40.37.22.,22,135,TCP,Allow,30640027,"43,537,734",SID553161,no,NA,China
FW000007428,2026-08-10 21:06:00,,172.16.220.116,61.108.200.80,8080,443,6,Deny,3726876,15081334,SID325648,False,MONITOR_DB_ACCESS,RU
FW000002933,2026/08/26,VDR_11404,10.93.160,69.181.239.116.0,8443,,6,PERMIT,"47,971,305",4677396,SID496651,False,BLOCK_EXTERNAL_RDP,China
FW000015481,,,192.168.225.235,88-73.118.13,22,0,tcp,ALLOW,14527310,"37,153,832",SID-561384,N,ALLOW_INTERNAL_DNS,CN
FW000002773,2026/09/01,LPT-12719,192-168.68.35,172.16.210.,53,NA,TCP/6,DROP,"46,792,659",NA,SID506026,0,ALLOW_INTERNAL_DNS,RU
FW000009548,02/09/2026 04:45,LPT-12476.corp.local,10.92.205.,37.2.43.25,3306,8443,TCP/6,PASS,-3621116,30297037,SID814503,N,ALLOW_WEB,
FW000005866,2026-08-16 12:50:48,,164.174.204.148,,22,8080,TCP/6,ALLOW,15072131,26015474,SID146490,False,BLOCK_EXTERNAL_RDP,US
FW000008575,27/08/2026,lpt-11174,192.168.253.235,,3306,3389,TCP/6,PERMIT,9350095,NA,SID376795,False,,United States
FW000025781,03/08/2026 08:35,VDR-12630,,172.16.110.78,3389,22,TCP,PASS,20640094,35.47 MB,SID329349,N,block_tor_exit,United States
FW000017478,11-Aug-2026 11:22:34,VDR-12489,,172.16.72.232,-1,443,tcp,deny,27625,38876350,SID337608,False,ALLOW_WEB,IN
FW000021367,21/08/2026 14:29,VDR-11812,UNKNOWN,10.246.249.0,1433,135,icmp,ALLOW,16085030,NA,SID764333,False,ALLOW_WEB,US
FW000007179,09/09/2026 20:01,WS-12878,172.16.46.98,10.157.96,443,25,tcp,Allow,11.95 MB,41669778,SID826655,False,ALLOW_WEB,US
FW000010899,2026/08/20,VDR-11413,,220.175.102.17,53,1433,tcp,pass,2478415,3533962,SID765412,False,DENY_TELNET,Russia
FW000002282,31-Aug-2026 11:18:55,vdr-10735,UNKNOWN,10.153.29,71524,443,6,ALLOW,"28,753,860",NA,SID546226,False,MONITOR_DB_ACCESS,unknown
FW000022645,28-Aug-2026 07:32:42,VDR-11426,999.999.999.999,121.209.27.58,1433,445,6,pass,"46,059,172",25479007,sid448727,False,DENY_TELNET,IN
FW000011757,09-Aug-2026 07:10:08,LPT-10177,10.46.17,,22,8443,TCP,PASS,49638690,2410682,,False,allow_office_apps,India
FW000028488,2026/08/12,WS-12454,43.129.26.196,UNKNOWN,53,3306,TCP,pass,26322308,16885867,SID752865,False,,India
FW000003411,2026-08-20T03:11:14,WS-10722.corp.local,UNKNOWN,64.238.107.101,443,3389,tcp,DENY,1547.46 KB,32045218,NA,False,DENY_TELNET,ind
FW000018082,2026-08-31 05:19:18,lpt-12349,12.69.39.123,UNKNOWN,445,53,TCP,PERMIT,44.49 MB,24702110,,N,allow_office_apps,CN
FW000003947,2026/09/07,WS-10800,10.217.39,UNKNOWN,-1,22,TCP,Allow,"11,251,787",46874763,SID167276,False,BLOCK_EXTERNAL_RDP,IN
FW000002277,13/08/2026 21:30,WS_12873,172.16.184.213,,25,443,6,Allow,-36612206,35426426,SID581042,False,DENY_TELNET,unknown
FW000027580,2026-08-30 21:22:14,VDR-12949,172.16.10.77,172.16.214.204,1433,135,6,pass,-7006222,40.87 MB,SID431831,False,MONITOR_DB_ACCESS,US
FW000016953,,lpt-11744,172.16.169.111,28.136.222.105,-1,,17,deny,16286.45 KB,37309690,SID347243,True,,Russia
FW000016172,2026-08-05 15:18:58,LPT_12854,192.168.207.97,190.52.91.101,8080,3306,tcp,block,-9003161,1469598,,N,ALLOW_WEB,China
FW000021869,2026-08-04 06:40:46,VDR-11021,UNKNOWN,116.123.223.18,8443,,icmp,PASS,44.29 MB,25602.57 KB,SID578306,True,allow_office_apps,CN
FW000012059,,LPT-11840.corp.local,10.133.38,192.168.43.247,25,80,TCP,PASS,"47,694,344",,SID768305,False,BLOCK_EXTERNAL_RDP,
FW000020640,2026-09-03 19:23:04,VDR-11273,UNKNOWN,172.16.231.221,80,135,tcp,permit,27166414,8270024,SID517296,False,allow_office_apps,unknown
FW000018199,2026-08-24T15:21:40,vdr-11608,172.16.218.204,,87843,0,TCP/6,pass,12657291,47.3 MB,SID544797,False,DENY_TELNET,China
FW000012849,,WS-10073,10.204.100,31.179.251.,443,80,tcp,Allow,19057776,"15,535,535",SID-337799,no,UNKNOWN,CN
FW000028178,1785688698,LPT-10920,10.36.32,UNKNOWN,80,83755,tcp,PASS,27934191,10143393,SID889320,False,DENY_TELNET,CN
FW000004210,2026-09-05 15:02:15,WS-11367.corp.local,192.168.18.,54.245.35.177,NA,443,17,permit,-39624081,6228583,sid102803,False,NA,Russia
FW000004274,08-02-2026 12:03:31 AM,VDR-12123,172.16.124.198,128.166.39.100,8443,-5,TCP/6,permit,"13,657,444",24985396,,False,ALLOW_WEB,
FW000025832,1785816715,VDR-10879,10.200.30,172.16.236.123.0,25,,6,permit,31807508,-8904152,SID261492,False,ALLOW_INTERNAL_DNS,unknown
FW000004846,22/08/2026 19:35,LPT-10186,160.81.57.,160.143.143.204,135,135,UDP,permit,46438270,,SID568486,True,UNKNOWN,CN
FW000014465,2026-08-17T12:24:04,LPT_12502,192.168.212.158,75.246.253.68,80,77482,tcp,permit,40363885,40093748,,False,DENY_TELNET,
FW000017300,10-Aug-2026 03:18:29,VDR-10402,192-168.53.239,190.130.136.183.0,445,86411,6,PASS,44.32 MB,48759120,,True,BLOCK_EXTERNAL_RDP,US
FW000005200,2026/08/12,WS-11365,172.16.55.177,23.148.198.,22,-5,tcp,block,18621586,37120.07 KB,SID327799,False,MONITOR_DB_ACCESS,RU
FW000017575,2026-08-14T21:08:19,,192.168.224.186,999.999.999.999,3389,1433,TCP/6,Deny,20593811,23.02 MB,SID258534,True,ALLOW_INTERNAL_DNS,Russia
FW000024931,27/08/2026 21:50,LPT-12183.corp.local,172-16.158.152,999.999.999.999,25,445,ICMP,PERMIT,36199459,16676.98 KB,SID859784,False,MONITOR_DB_ACCESS,RU
FW000012125,16/08/2026,,192.168.209.149,16.122.130.97,77596,80099,TCP,PERMIT,NA,19196920,SID249034,False,ALLOW_INTERNAL_DNS,ind
FW000010193,17-Aug-2026 06:12:05,WS-11699.corp.local,192.168.208.178.0,172.16.61.205,80,3306,tcp,block,36395002,6.52 MB,SID-292973,False,MONITOR_DB_ACCESS,
FW000005349,,WS-10695,127.4.85.131.0,172.16.30.91,443,80013,6,PASS,-14502744,669641,SID529608,False,NA,
FW000018941,2026/08/15,lpt-12265,999.999.999.999,172.16.1.111,3389,NA,udp,permit,49839649,2735013,,False,,India
FW000012896,05-Sep-2026 14:46:06,LPT-11742,138.117.30.,10.49.44,NA,443,ping,pass,17968895,12917006,SID-107201,False,MONITOR_DB_ACCESS,China
FW000005095,2026-08-07 11:15:58,LPT-12080,172.16.212.183,102.145.175.40,3306,3389,TCP,permit,"31,881,914",46818.7 KB,SID688002,False,block_tor_exit,ind
FW000009145,2026-08-16T01:03:04,VDR-11402,10-101.7,UNKNOWN,3389,3389,TCP,block,28.87 MB,9725873,SID-528362,False,ALLOW_WEB,ind
FW000011362,2026-08-13 20:24:25,VDR-12190,216.148.118.168.0,10.47.12.0,8080,135,6,DENY,1286941,11607.7 KB,SID149482,False,ALLOW_WEB,RU
FW000018529,2026-09-09 06:01:21,LPT-10989,221.216.242.200,192.168.196.112,80,25,6,BLOCK,5098980,4778547,SID565377,False,allow_office_apps,US
